spec_name,pattern,score_mod,mask_mod,rownorm,batch,heads,sq,sk,dim,value_dim,dtype,device,threads,tile_q,tile_k,median_latency_ms,calls_per_second,tokens_per_second,score_tile_elements,score_tile_bytes,score_tile_kib,q_tiles,kv_tile_interactions,is_best
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,16,64,37.358659494202584,26.767555729754775,27409.97706726889,4096,16384,16.0,64,544,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,16,128,23.143615500885062,43.208460664314,44245.46372025754,8192,32768,32.0,64,288,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,16,256,16.052891514846124,62.29407325622144,63789.13101437075,16384,65536,64.0,64,160,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,16,512,12.922084002639167,77.38689825849787,79244.18381670181,32768,131072,128.0,64,96,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,16,1024,10.723218496423215,93.25558369752096,95493.71770626146,65536,262144,256.0,64,64,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,32,16,71.92782849597279,13.902824830253142,14236.492626179217,2048,8192,8.0,32,1056,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,32,32,41.8748385127401,23.880689108705642,24453.825647314578,4096,16384,16.0,32,528,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,32,64,25.292093996540643,39.53804695399187,40486.96008088768,8192,32768,32.0,32,272,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,32,128,17.71241900860332,56.457562319086826,57812.54381474491,16384,65536,64.0,32,144,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,32,256,15.226977498969063,65.67291506588911,67249.06502747045,32768,131072,128.0,32,80,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,32,512,9.694645006675273,103.1497284646779,105625.32194783018,65536,262144,256.0,32,48,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,32,1024,9.953783504897729,100.46431083295644,102875.4542929474,131072,524288,512.0,32,32,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,64,16,51.7021045088768,19.341572446597578,19805.77018531592,4096,16384,16.0,16,544,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,64,32,28.119256501668133,35.5628179550436,36416.325585964645,8192,32768,32.0,16,272,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,64,64,14.97934250801336,66.75860435563439,68360.81086016961,16384,65536,64.0,16,136,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,64,128,12.797224990208633,78.14194098838743,80017.34757210873,32768,131072,128.0,16,72,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,64,256,9.926692509907298,100.7384885753189,103156.21230112655,65536,262144,256.0,16,40,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,64,512,8.798138500424102,113.66040668168573,116388.25644204619,131072,524288,512.0,16,24,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,64,1024,8.502755998051725,117.60892588581096,120431.54010707042,262144,1048576,1024.0,16,16,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,128,16,33.03752149804495,30.268614431599435,30995.06117795782,8192,32768,32.0,8,288,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,128,32,23.532962499302812,42.49358745332748,43513.43355220734,16384,65536,64.0,8,144,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,128,64,14.738921483512968,67.84756951983258,69475.91118830856,32768,131072,128.0,8,72,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,128,128,10.596619002171792,94.36972300269063,96634.59635475521,65536,262144,256.0,8,36,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,128,256,9.396407505846582,106.42365173900615,108977.8193807423,131072,524288,512.0,8,20,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,128,512,7.803204993251711,128.15247079434795,131228.1300934123,262144,1048576,1024.0,8,12,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,128,1024,7.8222720039775595,127.84009549802262,130908.25778997516,524288,2097152,2048.0,8,8,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,256,16,29.021482507232577,34.45723352522689,35284.207129832335,16384,65536,64.0,4,160,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,256,32,16.470409493194893,60.714944604939646,62172.1032754582,32768,131072,128.0,4,80,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,256,64,15.000355502706952,66.66508669208145,68265.0487726914,65536,262144,256.0,4,40,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,256,128,10.154847492231056,98.47513719581194,100838.54048851143,131072,524288,512.0,4,20,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,256,256,8.215049005229957,121.72781919661936,124649.28685733823,262144,1048576,1024.0,4,10,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,256,512,7.927180515252985,126.14825637890578,129175.81453199952,524288,2097152,2048.0,4,6,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,256,1024,7.122617011191323,140.3978338900944,143767.38190345667,1048576,4194304,4096.0,4,4,True
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,512,16,25.876396990497597,38.64525653889229,39572.742695825706,32768,131072,128.0,2,96,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,512,32,17.154931512777694,58.29227585403994,59691.2904745369,65536,262144,256.0,2,48,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,512,64,13.527471994166262,73.92364223198918,75697.80964555692,131072,524288,512.0,2,24,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,512,128,11.116838490124792,89.9536321309616,92112.51930210467,262144,1048576,1024.0,2,12,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,512,256,9.497285514953546,105.2932438880028,107820.28174131487,524288,2097152,2048.0,2,6,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,512,512,9.762885500094853,102.42873379906835,104887.023410246,1048576,4194304,4096.0,2,3,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,512,1024,14.804985010414384,67.54481678276353,69165.89238554986,2097152,8388608,8192.0,2,2,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,1024,16,23.75478950852994,42.09677377443892,43107.09634502546,65536,262144,256.0,1,64,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,1024,32,16.270818014163524,61.45972495848173,62934.75835748529,131072,524288,512.0,1,32,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,1024,64,13.28510399616789,75.27227489438182,77078.80949184699,262144,1048576,1024.0,1,16,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,1024,128,13.191666002967395,75.80543653660237,77624.76701348083,524288,2097152,2048.0,1,8,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,1024,256,10.783884004922584,92.73096776110759,94956.51098737417,1048576,4194304,4096.0,1,4,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,1024,512,17.152442494989373,58.30073473746513,59699.95237116429,2097152,8388608,8192.0,1,2,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,1024,1024,20.021846488816664,49.94544337149706,51144.13401241299,4194304,16777216,16384.0,1,1,False
